PAV_adj_gene,PAV_adj_train_pop,PAV_adj_n_PAVs_found
SL009791_ENSG00000197451.12,HIS,0
SL000321_ENSG00000039537.13,HIS,0
SL014048_ENSG00000050767.17,HIS,3
SL001726_ENSG00000164400.6,HIS,1
SL000479_ENSG00000164399.5,HIS,1
SL007729_ENSG00000164307.13,HIS,8
SL002036_ENSG00000160867.15,HIS,3
SL005189_ENSG00000168685.15,HIS,5
SL005212_ENSG00000113494.17,HIS,2
SL005214_ENSG00000092421.16,HIS,3
SL007547_ENSG00000135077.9,HIS,0
SL016548_ENSG00000132356.11,HIS,0
SL016557_ENSG00000113161.16,HIS,0
SL004716_ENSG00000050748.17,HIS,0
SL011404_ENSG00000113448.19,HIS,0
SL003647_ENSG00000197043.14,HIS,0
SL000130_ENSG00000134057.15,HIS,0
SL013754_ENSG00000145715.15,HIS,1
SL010384_ENSG00000152377.14,HIS,0
SL004248_ENSG00000168621.15,HIS,0
SL000485_ENSG00000145839.2,HIS,1
SL004714_ENSG00000113594.10,HIS,3
SL009431_ENSG00000169567.12,HIS,0
SL005403_ENSG00000169223.15,HIS,0
SL018509_ENSG00000146374.14,HIS,0
SL004747_ENSG00000204444.11,HIS,0
SL008158_ENSG00000275714.1,HIS,0
SL000318_ENSG00000244731.8,HIS,0
SL000318_ENSG00000224389.9,HIS,0
SL000546_ENSG00000172179.12,HIS,0
SL000002_ENSG00000112715.22,HIS,0
SL017612_ENSG00000096384.20,HIS,0
SL005199_ENSG00000204520.13,HIS,0
SL005206_ENSG00000096264.14,HIS,3
SL005229_ENSG00000131019.11,HIS,1
SL004352_ENSG00000112116.9,HIS,3
SL004768_ENSG00000204472.13,HIS,1
SL006923_ENSG00000112592.14,HIS,0
SL000007_ENSG00000091831.23,HIS,1
SL000506_ENSG00000135346.8,HIS,0
SL005256_ENSG00000187837.3,HIS,2
SL005205_ENSG00000204475.10,HIS,2
SL000428_ENSG00000135346.8,HIS,0
SL005227_ENSG00000111981.5,HIS,1
SL005228_ENSG00000131015.5,HIS,0
SL002525_ENSG00000166278.15,HIS,1
SL007284_ENSG00000096006.11,HIS,2
SL008773_ENSG00000156535.15,HIS,7
SL007206_ENSG00000186340.15,HIS,2
SL010522_ENSG00000112237.13,HIS,0
SL000507_ENSG00000226979.8,HIS,0
SL000507_ENSG00000227507.2,HIS,0
SL000508_ENSG00000226979.8,HIS,0
SL000508_ENSG00000227507.2,HIS,0
SL000589_ENSG00000135346.8,HIS,0
SL000615_ENSG00000146469.13,HIS,0
SL007059_ENSG00000112799.9,HIS,1
SL003679_ENSG00000197081.14,HIS,2
SL000268_ENSG00000122194.18,HIS,2
SL006913_ENSG00000010810.17,HIS,0
SL004119_ENSG00000204580.13,HIS,1
SL000451_ENSG00000204389.10,HIS,0
SL003680_ENSG00000204305.14,HIS,1
SL000414_ENSG00000243649.8,HIS,4
SL000540_ENSG00000122194.18,HIS,2
SL000541_ENSG00000122194.18,HIS,2
SL004757_ENSG00000009844.16,HIS,0
SL007022_ENSG00000135316.18,HIS,0
SL000316_ENSG00000244731.8,HIS,0
SL000316_ENSG00000224389.9,HIS,0
SL000597_ENSG00000226979.8,HIS,3
SL012754_ENSG00000172594.13,HIS,2
SL003310_ENSG00000112715.22,HIS,0
SL001766_ENSG00000135346.8,HIS,0
SL000670_ENSG00000174156.15,HIS,2
SL006993_ENSG00000156711.17,HIS,0
SL006920_ENSG00000112062.10,HIS,0
SL001815_ENSG00000285441.1,HIS,0
SL004915_ENSG00000213719.8,HIS,0
SL003440_ENSG00000146070.17,HIS,3
SL014229_ENSG00000112149.10,HIS,1
SL005181_ENSG00000016402.13,HIS,2
SL005183_ENSG00000164485.15,HIS,0
SL005200_ENSG00000204516.10,HIS,6
SL016550_ENSG00000204435.13,HIS,0
SL016551_ENSG00000204435.13,HIS,0
SL016567_ENSG00000135341.18,HIS,0
SL006970_ENSG00000198719.9,HIS,1
SL002702_ENSG00000137193.14,HIS,1
SL004871_ENSG00000146072.6,HIS,1
SL000454_ENSG00000096384.20,HIS,0
SL000458_ENSG00000027697.14,HIS,1
SL003542_ENSG00000204371.11,HIS,1
SL008008_ENSG00000118520.15,HIS,0
SL002517_ENSG00000232810.4,HIS,0
SL003993_ENSG00000153162.9,HIS,1
SL001713_ENSG00000112115.7,HIS,0
SL000448_ENSG00000106211.9,HIS,0
SL000045_ENSG00000146674.15,HIS,0
SL002644_ENSG00000146648.18,HIS,2
SL000441_ENSG00000019991.18,HIS,1
SL000497_ENSG00000091136.14,HIS,0
SL000528_ENSG00000127948.16,HIS,1
SL005220_ENSG00000164690.8,HIS,0
SL001938_ENSG00000122641.11,HIS,0
SL000462_ENSG00000146678.10,HIS,1
SL000134_ENSG00000105976.15,HIS,0
SL004009_ENSG00000136238.18,HIS,0
SL000006_ENSG00000106366.8,HIS,2
SL000396_ENSG00000172115.8,HIS,0
SL000398_ENSG00000160868.15,HIS,1
SL000668_ENSG00000135218.19,HIS,1
SL002704_ENSG00000105894.12,HIS,0
SL000603_ENSG00000204983.14,HIS,0
SL005152_ENSG00000106538.10,HIS,0
SL010379_ENSG00000075213.11,HIS,1
SL010463_ENSG00000213420.8,HIS,0
SL010492_ENSG00000058404.20,HIS,1
SL010496_ENSG00000164885.13,HIS,0
SL007250_ENSG00000105851.11,HIS,3
SL004137_ENSG00000146904.9,HIS,4
SL009216_ENSG00000132437.18,HIS,2
SL004845_ENSG00000196411.10,HIS,1
SL007531_ENSG00000164619.10,HIS,1
SL004304_ENSG00000106089.12,HIS,0
SL004823_ENSG00000196262.14,HIS,0
SL011529_ENSG00000126524.10,HIS,1
SL003104_ENSG00000106178.6,HIS,2
SL017611_ENSG00000170027.7,HIS,0
SL011768_ENSG00000015676.18,HIS,2
SL005493_ENSG00000005421.9,HIS,1
SL008865_ENSG00000106588.11,HIS,0
SL000535_ENSG00000197461.13,HIS,0
SL012457_ENSG00000122584.13,HIS,0
SL000087_ENSG00000136244.12,HIS,1
SL008085_ENSG00000106049.9,HIS,0
SL003710_ENSG00000106144.20,HIS,0
SL004925_ENSG00000106541.12,HIS,0
SL011628_ENSG00000136279.20,HIS,1
SL003685_ENSG00000105835.12,HIS,0
SL010388_ENSG00000275896.5,HIS,1
SL008414_ENSG00000106123.12,HIS,0
SL007429_ENSG00000136235.16,HIS,2
SL005210_ENSG00000091129.20,HIS,0
SL014735_ENSG00000106348.18,HIS,0
SL016828_ENSG00000146648.18,HIS,2
SL004891_ENSG00000122566.21,HIS,0
SL010470_ENSG00000170381.14,HIS,1
SL000408_ENSG00000130427.3,HIS,0
SL004924_ENSG00000106682.14,HIS,0
SL004837_ENSG00000122641.11,HIS,0
SL000498_ENSG00000174697.5,HIS,1
SL003170_ENSG00000006606.8,HIS,0
SL002565_ENSG00000136997.19,HIS,1
SL004159_ENSG00000173530.6,HIS,3
SL000053_ENSG00000104368.18,HIS,0
SL004143_ENSG00000168546.11,HIS,0
SL002539_ENSG00000164761.9,HIS,0
SL001996_ENSG00000091879.13,HIS,0
SL004338_ENSG00000078579.9,HIS,1
SL001995_ENSG00000154188.10,HIS,0
SL004724_ENSG00000083168.11,HIS,1
SL000343_ENSG00000164733.21,HIS,2
SL003770_ENSG00000104332.12,HIS,0
SL010465_ENSG00000132561.14,HIS,7
SL003994_ENSG00000168487.19,HIS,1
SL010612_ENSG00000104371.5,HIS,0
SL010500_ENSG00000254087.8,HIS,0
SL004869_ENSG00000185015.8,HIS,0
SL006917_ENSG00000254087.8,HIS,0
SL004335_ENSG00000158815.11,HIS,0
SL018625_ENSG00000154589.7,HIS,0
SL004580_ENSG00000038945.15,HIS,1
SL000617_ENSG00000167701.14,HIS,1
SL004642_ENSG00000168615.12,HIS,1
SL004867_ENSG00000164879.7,HIS,1
SL000483_ENSG00000104432.14,HIS,0
SL000587_ENSG00000042832.12,HIS,17
SL017611_ENSG00000164924.18,HIS,0
SL001896_ENSG00000120885.22,HIS,2
SL013989_ENSG00000147655.12,HIS,0
SL004156_ENSG00000104689.10,HIS,4
SL005789_ENSG00000159167.12,HIS,0
SL004866_ENSG00000133742.13,HIS,3
SL000339_ENSG00000104267.10,HIS,1
SL005352_ENSG00000164687.11,HIS,0
SL012248_ENSG00000169398.19,HIS,0
SL005231_ENSG00000156687.11,HIS,1
SL011406_ENSG00000205268.10,HIS,2
SL003331_ENSG00000156103.16,HIS,0
SL003060_ENSG00000077782.20,HIS,0
SL004157_ENSG00000120889.13,HIS,3
SL005688_ENSG00000164924.18,HIS,0
SL004297_ENSG00000157168.20,HIS,11
SL004489_ENSG00000136869.16,HIS,2
SL001880_ENSG00000171855.7,HIS,0
SL017106_ENSG00000186803.3,HIS,2
SL019978_ENSG00000214042.1,HIS,1
SL003168_ENSG00000213927.4,HIS,2
SL000319_ENSG00000106804.7,HIS,5
SL000324_ENSG00000176919.13,HIS,0
SL003193_ENSG00000137077.8,HIS,0
SL005153_ENSG00000122756.15,HIS,0
SL000695_ENSG00000148346.12,HIS,0
SL000320_ENSG00000106804.7,HIS,5
SL004686_ENSG00000181634.8,HIS,0
SL004862_ENSG00000197646.8,HIS,1
SL006610_ENSG00000160323.18,HIS,6
SL006542_ENSG00000160339.16,HIS,2
SL006892_ENSG00000097007.19,HIS,1
SL006910_ENSG00000136943.11,HIS,0
SL004635_ENSG00000106952.7,HIS,0
SL006480_ENSG00000010438.16,HIS,0
SL002075_ENSG00000188379.7,HIS,1
SL008916_ENSG00000176978.14,HIS,0
SL010462_ENSG00000085265.11,HIS,2
SL018625_ENSG00000136869.16,HIS,0
SL003200_ENSG00000120156.21,HIS,6
SL005508_ENSG00000107159.13,HIS,2
SL002755_ENSG00000182752.10,HIS,2
SL003198_ENSG00000041982.16,HIS,8
SL011769_ENSG00000136938.9,HIS,1
SL004908_ENSG00000198467.15,HIS,0
SL000321_ENSG00000106804.7,HIS,0
SL005572_ENSG00000148180.19,HIS,3
SL004160_ENSG00000148053.16,HIS,0
SL004482_ENSG00000106991.13,HIS,1
SL003189_ENSG00000172724.12,HIS,0
SL004208_ENSG00000135046.14,HIS,0
SL002756_ENSG00000165119.21,HIS,0
SL007025_ENSG00000096968.13,HIS,0
SL004296_ENSG00000106992.19,HIS,0
SL008190_ENSG00000197694.16,HIS,0
SL004852_ENSG00000120217.14,HIS,0
SL005703_ENSG00000148400.12,HIS,3
SL008574_ENSG00000127083.7,HIS,1
SL007336_ENSG00000119335.16,HIS,0
SL000658_ENSG00000180447.7,HIS,0
SL011180_ENSG00000156515.23,HIS,3
SL004342_ENSG00000107831.13,HIS,0
SL004579_ENSG00000260314.3,HIS,1
SL003648_ENSG00000057608.17,HIS,0
SL004516_ENSG00000165471.6,HIS,3
SL003305_ENSG00000134460.17,HIS,0
SL010371_ENSG00000138185.20,HIS,1
SL007122_ENSG00000119912.17,HIS,0
SL010375_ENSG00000188611.15,HIS,0
SL010378_ENSG00000165731.20,HIS,2
SL004858_ENSG00000151892.14,HIS,1
SL010490_ENSG00000183049.12,HIS,0
SL004151_ENSG00000134470.21,HIS,1
SL011073_ENSG00000108039.18,HIS,0
SL003179_ENSG00000150093.19,HIS,0
SL004712_ENSG00000107562.16,HIS,1
SL004367_ENSG00000107984.10,HIS,0
SL003990_ENSG00000066468.22,HIS,1
SL007358_ENSG00000065675.15,HIS,1
SL010502_ENSG00000107643.16,HIS,0
SL003761_ENSG00000171862.11,HIS,0
SL004820_ENSG00000171314.9,HIS,1
SL000613_ENSG00000122861.16,HIS,2
SL008378_ENSG00000148730.7,HIS,0
SL014308_ENSG00000107831.13,HIS,0
SL004484_ENSG00000133661.16,HIS,3
SL009988_ENSG00000148848.14,HIS,2
SL014108_ENSG00000198739.11,HIS,1
SL007502_ENSG00000182022.18,HIS,2
SL016129_ENSG00000065809.13,HIS,0
SL004080_ENSG00000107779.13,HIS,1
SL007756_ENSG00000263761.3,HIS,0
SL000280_ENSG00000120053.12,HIS,0
SL012538_ENSG00000185267.10,HIS,1
SL004914_ENSG00000180817.12,HIS,0
SL005793_ENSG00000108179.14,HIS,0
SL002731_ENSG00000026103.22,HIS,1
SL000566_ENSG00000138207.14,HIS,0
SL010471_ENSG00000107742.13,HIS,0
SL006397_ENSG00000099250.18,HIS,2
SL005173_ENSG00000110324.10,HIS,3
SL004557_ENSG00000085063.16,HIS,0
SL002782_ENSG00000148926.10,HIS,0
SL003951_ENSG00000176697.19,HIS,2
SL004692_ENSG00000175505.11,HIS,0
SL004646_ENSG00000204381.11,HIS,2
SL004760_ENSG00000168092.14,HIS,1
SL000337_ENSG00000014216.15,HIS,0
SL000019_ENSG00000118137.9,HIS,0
SL004337_ENSG00000162344.4,HIS,0
SL000440_ENSG00000110169.11,HIS,3
SL000524_ENSG00000149968.12,HIS,1
SL000525_ENSG00000137673.9,HIS,1
SL006911_ENSG00000149554.13,HIS,1
SL002621_ENSG00000110492.15,HIS,0
SL005160_ENSG00000149564.12,HIS,1
SL005194_ENSG00000166086.13,HIS,0
SL000428_ENSG00000131808.10,HIS,0
SL002508_ENSG00000137496.18,HIS,0
SL007280_ENSG00000109861.16,HIS,2
SL008904_ENSG00000133800.9,HIS,0
SL010455_ENSG00000149972.11,HIS,2
SL004438_ENSG00000175315.3,HIS,0
SL004805_ENSG00000182985.17,HIS,0
SL010523_ENSG00000110422.12,HIS,0
SL000342_ENSG00000121691.7,HIS,1
SL004331_ENSG00000242689.3,HIS,1
SL009412_ENSG00000050165.18,HIS,3
SL005491_ENSG00000183715.13,HIS,0
SL010466_ENSG00000235718.9,HIS,2
SL000570_ENSG00000070031.4,HIS,0
SL011629_ENSG00000110711.10,HIS,1
SL010973_ENSG00000129084.17,HIS,0
SL003171_ENSG00000075388.4,HIS,0
SL000586_ENSG00000180210.14,HIS,1
SL004920_ENSG00000172757.13,HIS,1
SL011211_ENSG00000110321.17,HIS,0
SL005115_ENSG00000262655.4,HIS,0
SL000572_ENSG00000173432.12,HIS,1
SL014069_ENSG00000160613.13,HIS,1
SL000308_ENSG00000149131.15,HIS,1
SL000522_ENSG00000262406.3,HIS,1
SL003764_ENSG00000149294.16,HIS,0
SL012740_ENSG00000166106.3,HIS,4
SL014092_ENSG00000064309.14,HIS,7
SL014071_ENSG00000126500.3,HIS,0
SL014111_ENSG00000149571.12,HIS,1
SL000021_ENSG00000254647.6,HIS,0
SL003643_ENSG00000084207.17,HIS,2
SL000836_ENSG00000244734.4,HIS,0
SL000521_ENSG00000196611.5,HIS,0
SL000523_ENSG00000137745.12,HIS,0
SL003728_ENSG00000023445.14,HIS,1
SL001973_ENSG00000124939.6,HIS,0
SL004932_ENSG00000126432.14,HIS,1
SL008059_ENSG00000149273.15,HIS,0
SL009868_ENSG00000149136.9,HIS,0
SL014208_ENSG00000109943.9,HIS,2
SL005213_ENSG00000054967.13,HIS,0
SL014148_ENSG00000154134.15,HIS,4
SL005730_ENSG00000186642.16,HIS,1
SL000558_ENSG00000180210.14,HIS,1
SL004594_ENSG00000130598.16,HIS,0
SL000158_ENSG00000086205.18,HIS,1
SL010250_ENSG00000168439.16,HIS,0
SL000344_ENSG00000117984.14,HIS,1
SL003700_ENSG00000002330.13,HIS,0
SL004899_ENSG00000109971.14,HIS,0
SL000420_ENSG00000167996.16,HIS,0
SL003970_ENSG00000152266.7,HIS,0
SL000645_ENSG00000166670.10,HIS,2
SL016969_ENSG00000129170.10,HIS,0
SL000526_ENSG00000118113.12,HIS,4
SL008381_ENSG00000174080.11,HIS,1
SL001731_ENSG00000111674.9,HIS,0
SL014684_ENSG00000089127.13,HIS,5
SL005184_ENSG00000110944.9,HIS,0
SL007229_ENSG00000166888.12,HIS,1
SL017128_ENSG00000188906.16,HIS,7
SL007151_ENSG00000167588.13,HIS,1
SL004345_ENSG00000135414.10,HIS,0
SL006230_ENSG00000139329.5,HIS,0
SL019019_ENSG00000139200.13,HIS,0
SL015046_ENSG00000139211.6,HIS,0
SL001802_ENSG00000111537.5,HIS,0
SL002519_ENSG00000065361.15,HIS,1
SL000509_ENSG00000111321.11,HIS,2
SL001992_ENSG00000067182.7,HIS,0
SL004081_ENSG00000011465.17,HIS,1
SL005172_ENSG00000167779.9,HIS,0
SL005235_ENSG00000111704.11,HIS,1
SL021043_ENSG00000135414.10,HIS,0
SL004347_ENSG00000127318.11,HIS,0
SL004128_ENSG00000135503.13,HIS,1
SL003332_ENSG00000198598.6,HIS,3
SL004652_ENSG00000156076.10,HIS,1
SL000047_ENSG00000017427.16,HIS,1
SL002561_ENSG00000087494.16,HIS,0
SL004851_ENSG00000139567.12,HIS,0
SL004855_ENSG00000018236.15,HIS,0
SL000017_ENSG00000110799.13,HIS,10
SL005204_ENSG00000213809.9,HIS,1
SL003733_ENSG00000184047.19,HIS,0
SL002524_ENSG00000010610.10,HIS,3
SL007261_ENSG00000111142.14,HIS,0
SL007100_ENSG00000111144.10,HIS,0
SL000310_ENSG00000159403.18,HIS,0
SL010464_ENSG00000139263.11,HIS,0
SL007673_ENSG00000074527.12,HIS,2
SL010495_ENSG00000123374.11,HIS,0
SL010616_ENSG00000179295.17,HIS,0
SL007560_ENSG00000136011.15,HIS,9
SL007747_ENSG00000183735.10,HIS,0
SL007640_ENSG00000172243.17,HIS,2
SL008504_ENSG00000135677.11,HIS,0
SL007327_ENSG00000173391.9,HIS,0
SL000252_ENSG00000175899.14,HIS,4
SL000076_ENSG00000111276.11,HIS,1
SL007651_ENSG00000118972.3,HIS,1
SL010504_ENSG00000089022.14,HIS,0
SL003785_ENSG00000111640.15,HIS,0
SL011631_ENSG00000196531.11,HIS,0
SL003753_ENSG00000088986.11,HIS,0
SL000493_ENSG00000111716.13,HIS,0
SL008143_ENSG00000177889.10,HIS,0
SL004340_ENSG00000111241.2,HIS,1
SL004359_ENSG00000185652.12,HIS,1
SL001999_ENSG00000135679.25,HIS,0
SL008331_ENSG00000170515.14,HIS,0
SL006705_ENSG00000123349.14,HIS,0
SL005358_ENSG00000089220.5,HIS,0
SL005034_ENSG00000132341.12,HIS,0
SL004812_ENSG00000111669.15,HIS,0
SL004940_ENSG00000111679.17,HIS,0
SL013488_ENSG00000165682.14,HIS,2
SL007003_ENSG00000139549.4,HIS,0
SL009768_ENSG00000094916.16,HIS,0
SL006406_ENSG00000136040.9,HIS,1
SL004064_ENSG00000170890.14,HIS,0
SL000510_ENSG00000090382.6,HIS,1
SL003522_ENSG00000089248.7,HIS,1
SL005764_ENSG00000177575.12,HIS,2
SL014209_ENSG00000150045.12,HIS,1
SL005195_ENSG00000089692.9,HIS,1
SL016548_ENSG00000111725.11,HIS,0
SL016548_ENSG00000181929.13,HIS,0
SL002542_ENSG00000133703.12,HIS,0
SL016549_ENSG00000181929.13,HIS,0
SL016553_ENSG00000172572.6,HIS,0
SL000655_ENSG00000111057.11,HIS,0
SL004134_ENSG00000139193.3,HIS,1
SL009790_ENSG00000139343.10,HIS,0
SL009207_ENSG00000175203.15,HIS,0
SL012148_ENSG00000139197.10,HIS,1
SL017290_ENSG00000150991.15,HIS,0
SL017328_ENSG00000196091.14,HIS,1
SL004733_ENSG00000123384.14,HIS,2
SL008837_ENSG00000135404.11,HIS,0
SL007274_ENSG00000125266.8,HIS,0
SL003280_ENSG00000189403.15,HIS,0
SL003849_ENSG00000102678.7,HIS,0
SL002541_ENSG00000120659.15,HIS,0
SL004327_ENSG00000102524.11,HIS,0
SL003324_ENSG00000126218.12,HIS,1
SL000358_ENSG00000057593.13,HIS,1
SL010522_ENSG00000132964.12,HIS,0
SL004636_ENSG00000122025.14,HIS,3
SL005084_ENSG00000133110.15,HIS,1
SL004015_ENSG00000080618.16,HIS,2
SL008760_ENSG00000178235.7,HIS,0
SL010528_ENSG00000120686.12,HIS,0
SL005679_ENSG00000133112.16,HIS,0
SL009628_ENSG00000153487.12,HIS,0
SL004353_ENSG00000172458.4,HIS,0
SL014070_ENSG00000165300.7,HIS,0
SL008590_ENSG00000102837.7,HIS,2
SL000360_ENSG00000126218.12,HIS,1
SL006378_ENSG00000139684.14,HIS,1
SL012469_ENSG00000179399.15,HIS,1
SL002522_ENSG00000139687.15,HIS,0
SL004863_ENSG00000127863.15,HIS,2
SL006675_ENSG00000136108.15,HIS,1
SL012881_ENSG00000183098.11,HIS,1
SL003349_ENSG00000100644.17,HIS,1
SL003774_ENSG00000129473.9,HIS,0
SL011888_ENSG00000198732.10,HIS,0
SL004467_ENSG00000140093.10,HIS,5
SL008360_ENSG00000185070.11,HIS,1
SL000345_ENSG00000100448.4,HIS,2
SL004759_ENSG00000100664.11,HIS,0
SL017612_ENSG00000080824.18,HIS,0
SL000248_ENSG00000196136.17,HIS,3
SL003744_ENSG00000131981.16,HIS,3
SL002640_ENSG00000119630.14,HIS,0
SL004654_ENSG00000100450.13,HIS,1
SL000550_ENSG00000188488.14,HIS,3
SL017614_ENSG00000142208.16,HIS,0
SL005250_ENSG00000092009.10,HIS,1
SL004876_ENSG00000100665.12,HIS,0
SL000089_ENSG00000119699.7,HIS,0
SL000249_ENSG00000197249.13,HIS,3
SL008909_ENSG00000100600.15,HIS,1
SL006805_ENSG00000198752.11,HIS,0
SL008193_ENSG00000087303.18,HIS,10
SL000382_ENSG00000166165.13,HIS,0
SL000377_ENSG00000166165.13,HIS,0
SL005630_ENSG00000100902.11,HIS,1
SL006919_ENSG00000100784.12,HIS,1
SL004068_ENSG00000100453.13,HIS,2
SL004351_ENSG00000166090.8,HIS,1
SL018548_ENSG00000196136.17,HIS,3
SL013489_ENSG00000166126.10,HIS,0
SL014028_ENSG00000187097.12,HIS,0
SL000347_ENSG00000170099.6,HIS,1
SL000003_ENSG00000214274.9,HIS,0
SL002646_ENSG00000157227.13,HIS,0
SL007774_ENSG00000184916.9,HIS,3
SL008728_ENSG00000021645.18,HIS,0
SL016130_ENSG00000185024.17,HIS,0
SL008176_ENSG00000092010.15,HIS,0
SL002762_ENSG00000100604.13,HIS,3
SL004097_ENSG00000166949.16,HIS,1
SL018587_ENSG00000167178.16,HIS,1
SL007828_ENSG00000169752.17,HIS,1
SL004136_ENSG00000092445.12,HIS,0
SL004639_ENSG00000140538.16,HIS,0
SL000474_ENSG00000172349.17,HIS,3
SL004645_ENSG00000166145.14,HIS,1
SL003793_ENSG00000169032.9,HIS,0
SL006922_ENSG00000051180.17,HIS,1
SL004661_ENSG00000157766.17,HIS,16
SL010457_ENSG00000128917.8,HIS,0
SL004781_ENSG00000103653.16,HIS,1
SL003703_ENSG00000140379.8,HIS,3
SL002705_ENSG00000137801.11,HIS,2
SL000283_ENSG00000166710.20,HIS,0
SL010509_ENSG00000137843.12,HIS,5
SL003304_ENSG00000140443.15,HIS,0
SL007752_ENSG00000035664.11,HIS,1
SL007024_ENSG00000166923.12,HIS,0
SL006523_ENSG00000140545.15,HIS,2
SL001691_ENSG00000140285.10,HIS,0
SL007869_ENSG00000166794.4,HIS,0
SL003524_ENSG00000167004.13,HIS,0
SL004209_ENSG00000182718.16,HIS,1
SL011708_ENSG00000128989.10,HIS,0
SL004737_ENSG00000140416.21,HIS,0
SL006189_ENSG00000137807.15,HIS,2
SL010467_ENSG00000182175.14,HIS,2
SL000346_ENSG00000103811.16,HIS,3
SL019100_ENSG00000103266.11,HIS,0
SL000055_ENSG00000039068.19,HIS,1
SL004751_ENSG00000103415.12,HIS,0
SL004183_ENSG00000062038.14,HIS,2
SL004672_ENSG00000048462.11,HIS,0
SL006924_ENSG00000159723.4,HIS,1
SL002081_ENSG00000179776.19,HIS,2
SL000427_ENSG00000006210.7,HIS,0
SL006915_ENSG00000197272.2,HIS,0
SL000409_ENSG00000102882.12,HIS,0
SL004306_ENSG00000103275.20,HIS,0
SL002783_ENSG00000150281.6,HIS,0
SL004067_ENSG00000069764.9,HIS,0
SL000437_ENSG00000257017.9,HIS,0
SL003308_ENSG00000077238.14,HIS,10
SL012783_ENSG00000127578.7,HIS,0
SL010393_ENSG00000131650.14,HIS,5
SL004868_ENSG00000168748.14,HIS,0
SL005258_ENSG00000166851.15,HIS,0
SL010617_ENSG00000197253.13,HIS,0
SL010619_ENSG00000116176.6,HIS,6
SL003187_ENSG00000102962.5,HIS,1
SL003196_ENSG00000102970.11,HIS,1
SL011069_ENSG00000172382.10,HIS,1
SL011630_ENSG00000174938.14,HIS,1
SL001905_ENSG00000102854.16,HIS,0
SL007266_ENSG00000103035.11,HIS,0
SL000124_ENSG00000087245.13,HIS,0
SL011770_ENSG00000205629.12,HIS,0
SL011809_ENSG00000179958.9,HIS,0
SL014130_ENSG00000183196.10,HIS,0
SL006998_ENSG00000140992.19,HIS,0
SL012822_ENSG00000005001.10,HIS,0
SL014094_ENSG00000159618.16,HIS,1
SL013548_ENSG00000157368.10,HIS,1
SL004814_ENSG00000103187.8,HIS,0
SL000836_ENSG00000206172.8,HIS,0
SL004366_ENSG00000006327.13,HIS,0
SL016551_ENSG00000070770.9,HIS,0
SL007295_ENSG00000129910.8,HIS,3
SL004750_ENSG00000157349.16,HIS,1
SL000553_ENSG00000166501.14,HIS,1
SL004910_ENSG00000149925.20,HIS,0
SL007221_ENSG00000168610.14,HIS,0
SL005430_ENSG00000141574.8,HIS,5
SL007631_ENSG00000167941.3,HIS,1
SL009328_ENSG00000136488.15,HIS,0
SL009328_ENSG00000213218.10,HIS,0
SL000616_ENSG00000109072.14,HIS,1
SL018629_ENSG00000108375.12,HIS,5
SL004984_ENSG00000108953.17,HIS,0
SL000592_ENSG00000035862.12,HIS,0
SL004016_ENSG00000161921.15,HIS,2
SL004142_ENSG00000108947.5,HIS,0
SL000038_ENSG00000108691.9,HIS,0
SL001796_ENSG00000005381.8,HIS,1
SL000009_ENSG00000141736.13,HIS,2
SL000551_ENSG00000154229.12,HIS,0
SL001721_ENSG00000261371.6,HIS,1
SL004364_ENSG00000240505.8,HIS,2
SL003176_ENSG00000108702.4,HIS,0
SL004355_ENSG00000276085.1,HIS,0
SL000515_ENSG00000108700.5,HIS,1
SL004718_ENSG00000182481.9,HIS,0
SL003329_ENSG00000276409.5,HIS,2
SL003302_ENSG00000274736.5,HIS,1
SL005171_ENSG00000141753.7,HIS,0
SL000250_ENSG00000167711.13,HIS,3
SL003301_ENSG00000274736.5,HIS,1
SL004271_ENSG00000131095.13,HIS,4
SL000519_ENSG00000277632.2,HIS,1
SL008416_ENSG00000011028.14,HIS,4
SL003323_ENSG00000275385.2,HIS,0
SL010369_ENSG00000167434.10,HIS,0
SL010391_ENSG00000173714.8,HIS,2
SL010449_ENSG00000154975.14,HIS,0
SL010520_ENSG00000178999.13,HIS,1
SL010496_ENSG00000176749.9,HIS,0
SL000582_ENSG00000089685.15,HIS,1
SL008122_ENSG00000108861.9,HIS,0
SL003190_ENSG00000275718.2,HIS,1
SL011509_ENSG00000131096.10,HIS,1
SL004938_ENSG00000004660.15,HIS,0
SL010927_ENSG00000108424.10,HIS,0
SL000517_ENSG00000181374.8,HIS,0
SL017611_ENSG00000108953.17,HIS,0
SL004921_ENSG00000243678.11,HIS,1
SL004901_ENSG00000185624.15,HIS,0
SL006088_ENSG00000176170.13,HIS,3
SL000057_ENSG00000167900.12,HIS,0
SL009045_ENSG00000182156.10,HIS,3
SL011499_ENSG00000108849.7,HIS,1
SL004253_ENSG00000108786.10,HIS,1
SL007153_ENSG00000167419.11,HIS,2
SL001729_ENSG00000108342.12,HIS,1
SL000516_ENSG00000108688.11,HIS,0
SL003300_ENSG00000275152.5,HIS,1
SL005102_ENSG00000129214.15,HIS,1
SL008177_ENSG00000108561.8,HIS,0
SL013240_ENSG00000167193.8,HIS,0
SL006460_ENSG00000185245.8,HIS,2
SL007173_ENSG00000030582.18,HIS,0
SL011616_ENSG00000141543.12,HIS,0
SL006522_ENSG00000108679.13,HIS,0
SL014270_ENSG00000167850.4,HIS,1
SL005221_ENSG00000074660.16,HIS,7
